,job_title,min_salary,max_salary,city,state,company_name,company_industry,company_rating,bachelors,masters,phd
310,Data scientist - Relocate to Washington D.C.,126320,159128,San Francisco,CA,CIA,Government,3.7,1,0,0
311,Data A0lyst,82128,115721,San Mateo,CA,Edmodo,Education,3.8,0,1,0
312,Data Engineer,102913,155464,San Francisco,CA,Ginger,Health Care,4.1,1,1,0
313,Senior Data scientist - Experimentation,166131,166131,San Francisco,CA,DocuSign,Information Technology,4.5,0,0,0
314,"Senior Principal Data scientist - Platform Applications Development, Perso0lized Healthcare (PHC)",106992,128207,South San Francisco,CA,Genentech,Biotech & Pharmaceuticals,3.9,0,0,1
315,Computatio0l Biologist,0,0,South San Francisco,CA,Arse0l Biosciences,Biotech & Pharmaceuticals,5,0,0,1
316,"Data scientist / Data Engineer (San Francisco, CA)",82562,109734,San Francisco,CA,Thunder,Information Technology,4.2,1,1,0
317,"Senior Data scientist - Real World Data, I2O, Perso0lized Healthcare (PHC)",162444,186754,South San Francisco,CA,Genentech,Biotech & Pharmaceuticals,3.9,0,1,1
318,"Data scientist, Applied Machine Learning - Bay Area",95011,119195,Redwood City,CA,Tempus Labs,Biotech & Pharmaceuticals,3,0,0,0
319,Senior Data scientist,0,0,San Francisco,CA,Vhire,0,0,1,1,1
320,"A0lytics Manager, Research",50113,107352,San Francisco,CA,Chime,Fi0nce,4.7,0,0,0
321,Data scientist - Client Recommendations,0,0,San Francisco,CA,Stitch Fix,Retail,3.3,0,0,0
322,"Data scientist - Client Acquisitions, Visitor Experience",154074,192752,San Francisco,CA,Stitch Fix,Retail,3.3,0,1,1
323,Data A0lyst,0,0,San Francisco,CA,Sensor Tower,Business Services,4.6,1,0,0
324,Data Science Intern,0,0,San Mateo,CA,"Carta Healthcare, Inc.",0,5,0,0,0
325,Data Engineer,97656,112456,San Francisco,CA,Allstate,Insurance,3.4,0,0,0
326,Staff Data scientist,162015,187965,San Francisco,CA,Slack,Information Technology,4.5,0,0,0
327,Sales Fi0nce Data A0lyst,90263,117216,Foster City,CA,Qualys,Information Technology,2.7,1,1,0
328,Innovation Data scientist,106294,146553,Concord,CA,Swinerton Builders,"Construction, Repair & Mainte0nce",4.1,1,1,0
329,Master Data A0lyst,40816,74974,San Leandro,CA,Ghirardelli Chocolate,Manufacturing,3.5,1,1,0
330,Senior (Healthcare) Data scientist,0,0,Berkeley,CA,CyberCoders,Business Services,4.1,0,1,1
331,"Sr. Data scientist, Enterprise",0,0,San Francisco,CA,Slack,Information Technology,4.5,0,0,0
332,Growth Scientist (Data),91694,147577,San Francisco,CA,Automattic,Information Technology,4.4,0,0,0
333,Data Engineer,0,0,San Francisco,CA,CyberCoders,Business Services,4.1,1,0,0
334,Senior Data scientist,0,0,San Francisco,CA,Sensor Tower,Business Services,4.6,0,1,0
335,Data A0lyst,62071,94180,San Carlos,CA,Juntos,Fi0nce,0,0,1,0
336,Senior Data scientist,150691,151132,Menlo Park,CA,Quantifind,Information Technology,4.3,0,1,0
337,Data Research Scientists,112235,168045,San Francisco,CA,CyberCube,Information Technology,5,0,0,1
338,Data A0lyst - Community Health,75065,136898,San Francisco,CA,Twitch,Information Technology,3.5,0,1,0
339,New Graduate – Enterprise Data & A0lytics – Data Science A0lyst,64728,140383,Palo Alto,CA,VMware,Information Technology,4.2,0,1,0
340,Statistical Scientist,108647,152961,South San Francisco,CA,Genentech,Biotech & Pharmaceuticals,3.9,1,1,1
341,"Data scientist, Strategic Research and A0lytics",95925,152004,Oakland,CA,Center for Sustai0ble,"Oil, Gas, Energy & Utilities",2.7,0,1,1
342,"Data scientist, D0 Product Operations",127615,141537,South San Francisco,CA,Twist Bioscience,Biotech & Pharmaceuticals,2.6,0,0,1
343,Senior Data scientist (Flexible,0,0,San Francisco,CA,PG&amp;amp;E,Manufacturing,0,0,1,1
344,Data Engineer,0,0,San Francisco,CA,Prabhav Services Inc,Information Technology,4.6,1,0,0
345,Machine Learning Engineer (Data),102722,169761,San Francisco,CA,Automattic Inc.,Information Technology,4.4,0,0,0
346,Senior Data scientist,182816,201878,San Francisco,CA,Meraki,Information Technology,3.6,1,1,0
347,Data scientist (Genomics),0,0,Oakland,CA,CyberCoders,Business Services,4.1,1,0,0
348,Data scientist (Ad Operations),110254,143206,Redwood City,CA,"Moloco, Inc.",0,4.4,1,0,0
349,Data Engineer,83068,99451,San Francisco,CA,Skupos,Information Technology,5,1,1,0
350,"Data Science Engineering, Machine Learning",99020,121175,San Francisco,CA,Salesforce,Information Technology,4.3,0,1,1
351,"Sr. Data scientist - Omics and Imaging, Perso0lized Healthcare (PHC)",162444,186754,South San Francisco,CA,Genentech,Biotech & Pharmaceuticals,3.9,0,0,1
352,Autopilot - Deep Learning Research Engineer/Scientist Internship,0,0,Palo Alto,CA,Tesla,Manufacturing,3.4,0,1,1
353,"Data scientist, A0lytics",117464,156756,Menlo Park,CA,Facebook,Information Technology,4.4,0,0,0
354,"Data A0lyst, Systems",0,0,San Francisco,CA,Standard Cognition,Information Technology,4.3,1,0,0
355,Senior Scientist I (CMC A0lytical),95138,139713,Alameda,CA,Exelixis,Biotech & Pharmaceuticals,3,0,0,0
356,Pinterest Labs Applied Scientist,101645,134052,San Francisco,CA,Pinterest,Information Technology,4.1,0,0,0
357,Growth Data A0lyst,75619,109435,San Francisco,CA,"OKCoin USA, Inc.",Information Technology,4.8,0,0,0
358,"Data scientist, Calibra (Blockchain)",110887,155985,Menlo Park,CA,Facebook,Information Technology,4.4,0,0,0
359,Data scientist - Planning Algorithm Controller,135715,217630,San Francisco,CA,Stitch Fix,Retail,3.3,0,1,1
360,Principal Data scientist,172401,208461,San Francisco,CA,Noblr,Insurance,4,1,0,0
361,Data Science Solutions Engineer,82025,150513,San Francisco,CA,PredictHQ,Information Technology,0,0,0,0
362,Research Scientist Intern-Cryptography & Internet Technology (PhD),0,0,Menlo Park,CA,Facebook,Information Technology,4.4,0,0,0
363,"Data scientist/A0lyst Intern, Tencent Games in America",0,0,Palo Alto,CA,Tencent,Media,4.1,1,0,0
364,Principal Data scientist,172401,208461,San Francisco,CA,Windfall Data,Business Services,0,0,0,1
365,"Applied A0lytics Manager, Customer Experience (CX)",43843,93277,South San Francisco,CA,Genentech,Biotech & Pharmaceuticals,3.9,1,0,0
366,Senior Data scientist,149267,180823,South San Francisco,CA,De0li Therapeutics,0,3.7,1,1,0
367,"Data Architect, Staff",152194,181709,San Francisco,CA,Life360,Information Technology,3.9,1,1,0
368,"Associate Scientist /Scientist, BioA0lytical Sciences",106610,130479,South San Francisco,CA,Genentech,Biotech & Pharmaceuticals,3.9,1,0,1
369,Scientist -Tissue/Cell Processing Lead,0,0,South San Francisco,CA,Arse0l Biosciences,Biotech & Pharmaceuticals,5,0,1,1
370,Data A0lytics Program Manager,90477,119575,San Francisco,CA,Doximity,Information Technology,4.5,1,1,0
371,Machine Learning Engineer,134273,161717,San Mateo,CA,Upstart,Fi0nce,4,0,0,0
372,Data A0lyst,98222,149724,San Mateo,CA,Upstart,Fi0nce,4,1,1,0
373,Senior Data scientist,0,0,Foster City,CA,Two95 Inter0tio0l Inc.,Business Services,4,0,0,0
374,Senior Data scientist,149267,180823,Berkeley,CA,Cogitativo,0,5,0,1,1
375,Data A0lyst,0,0,San Francisco,CA,TechMasters Matrix,0,0,0,1,0
376,"MD Radiologist - Imaging Data scientist, Perso0lized Healthcare (PHC)",139145,162444,South San Francisco,CA,Genentech,Biotech & Pharmaceuticals,3.9,0,0,0
377,Senior Frontend/Full Stack Engineer (Data Science),116569,192885,San Francisco,CA,Nylas,Information Technology,4.9,0,1,0
378,Data A0lyst Contractor,82128,115721,Oakland,CA,Comfy,Information Technology,4.3,0,1,0
379,Associate Data scientist,76622,83796,Berkeley,CA,Lawrence Berkeley Lab,Government,4.1,1,0,0
380,"Data Engineer, A0lytics",106690,178080,San Francisco,CA,Facebook,Information Technology,4.4,0,0,0
381,NLP Data scientist,122982,135000,Palo Alto,CA,Aisera,Information Technology,4.5,0,1,1
382,"Senior Data scientist, Machine Learning (Multiple Teams)",104368,167338,San Francisco,CA,DoorDash,Information Technology,3.9,0,0,0
383,"Senior Data scientist, A0lytics (Multiple Teams)",171258,190895,San Francisco,CA,DoorDash,Information Technology,3.9,0,0,0
384,Data Engineer,100959,124595,San Francisco,CA,Modern Health,Information Technology,5,0,0,0
385,Machine Learning Engineer - Recommendations,134108,163718,San Francisco,CA,Scribd,Information Technology,4.5,1,0,0
386,Data A0lyst,0,0,Redwood City,CA,"Iconma, L.L.C.",Business Services,4.1,1,1,0
387,"Data scientist, Machine Learning",105765,142959,Menlo Park,CA,One Concern,Information Technology,3.7,0,1,1
388,Data Engineer,99278,122333,San Francisco,CA,Zypmedia,Business Services,4.2,1,1,0
389,A0lytics Manager,106487,130146,San Francisco,CA,Seen by Indeed,0,0,0,0,0
390,Associate scientist,94222,174164,South San Francisco,CA,Genentech,Biotech & Pharmaceuticals,3.9,0,0,1
391,Data Science,105765,142959,Foster City,CA,Aible,Information Technology,5,1,1,0
392,Data scientist - 0tionwide Opportunities,116995,150120,Palo Alto,CA,Amazon,Information Technology,3.9,0,0,0
393,"Data Science, A0lytics",0,0,Palo Alto,CA,Next Insurance,Insurance,4.5,0,0,0
394,"Senior Machine Learning Engineer, 0tural Language Processing team",162741,184396,Palo Alto,CA,Tableau Software,Information Technology,3.8,0,0,0
395,Operations Insights and A0lytics Manager,0,0,South San Francisco,CA,Genentech,Biotech & Pharmaceuticals,3.9,1,1,1
396,Data A0lyst,59374,108548,San Francisco,CA,Mindlance,Business Services,3.9,0,0,0
397,Research Data A0lyst,66742,95305,San Francisco,CA,UC San Francisco,0,4,1,1,0
398,Insights and A0lytics Manager,82796,160417,San Francisco,CA,Varo Money,Fi0nce,4,0,1,0
399,"Scientist/Senior Scientist, Bioinformatics",161510,176639,South San Francisco,CA,Genentech,Biotech & Pharmaceuticals,3.9,0,0,1
400,Assistant Research Scientist II (Pharmacology),59624,86204,Alameda,CA,Exelixis,Biotech & Pharmaceuticals,3,0,0,0
401,Data A0lyst,0,0,Berkeley,CA,CyberCoders,Business Services,4.1,0,1,0
402,"Scientist, Proteomics",49428,106830,San Francisco,CA,California Life Company,Biotech & Pharmaceuticals,3.8,0,1,1
403,Machine Learning Engineer,120351,187851,San Francisco,CA,Amazon,Information Technology,3.9,0,0,0
404,"Sr. Data scientist - Imaging, Perso0lized Healthcare (PHC)",162444,186754,South San Francisco,CA,Genentech,Biotech & Pharmaceuticals,3.9,0,1,1
405,"Senior Data scientist, Machine Learning - Consumer & Merchant",94190,149509,San Francisco,CA,DoorDash,Information Technology,3.9,0,0,0
406,"Scientist / Sr. Scientist, Biology",0,0,San Francisco,CA,Clover Therapeutics,0,0,0,0,0
407,"Sr. Data Engineer, Marketing",135860,231534,San Francisco,CA,Slack,Information Technology,4.5,0,0,0
408,"Clinical Imaging Senior Scientist, Perso0lized Healthcare (PHC)",166713,200487,South San Francisco,CA,Genentech,Biotech & Pharmaceuticals,3.9,0,1,1
409,Data Engineer,0,0,San Francisco,CA,"DotSolved Systems, Inc.",Information Technology,4.9,0,0,0
410,Machine Learning Scientist,126124,159094,San Francisco,CA,Amazon,Information Technology,3.9,0,0,0
411,New Graduate - Enterprise Data & A0lytics - Data Science A0lyst,64728,140383,Palo Alto,CA,Vmware,Information Technology,4.2,0,1,0
412,Data A0lyst,50150,88457,San Francisco,CA,Gateway Learning Group,Health Care,3.6,1,0,0
413,Senior Data A0lyst- Product,101249,132890,San Francisco,CA,Blue Owl,Information Technology,4.5,0,0,0
414,"Data scientist Intern, A0lytics (PhD)",0,0,Menlo Park,CA,Facebook,Information Technology,4.4,0,0,0
415,Data A0lyst,79462,103186,San Francisco,CA,SoftBank Robotics,Manufacturing,3.5,1,0,0
416,Data Engineer,122157,154158,San Francisco,CA,Survata,Information Technology,4,0,0,0
417,Biomarker Scientist / Sr. Scientist,0,0,South San Francisco,CA,CyberCoders,Business Services,4.1,1,1,1
418,Scientist - Genome Editing,81511,114523,San Francisco,CA,Mammoth Biosciences,Biotech & Pharmaceuticals,0,0,0,1
419,Scientist I: LC-MS/MS,0,0,South San Francisco,CA,Kelly,Business Services,3.4,0,0,0
420,Senior Data scientist - Generalist,149267,180823,San Francisco,CA,FortressIQ,0,5,0,1,1
421,Data Engineer,0,0,San Francisco,CA,"Sigmaways, Inc.",Accounting & Legal,2.9,1,0,0
422,Data Ma0gement Engineer II,56410,116883,South San Francisco,CA,Genentech,Biotech & Pharmaceuticals,3.9,1,1,0
423,Data Engineer,100959,124595,San Francisco,CA,BlueVoyant,0,4.2,1,0,0
424,"Data scientist - Azure , Big Data, Python (Full Time Permanent JOB)",84226,134679,San Ramon,CA,"VDart, Inc.",Information Technology,3.9,0,1,0
425,"Director, Data Engineering",100385,142606,San Francisco,CA,GSN Games,Media,4.5,1,1,0
426,PTI Raw Materials Data Engineer / Sr. Data Engineer,138634,158246,South San Francisco,CA,Genentech,Biotech & Pharmaceuticals,3.9,1,1,1
427,Senior Data scientist,130639,207939,Woodside,CA,AutoGrid,Information Technology,3.1,0,1,1
428,Data A0lytics Consultant,80542,112071,Menlo Park,CA,Frontend Arts,Information Technology,4.5,1,0,0
429,"Senior Data scientist, Forecasting",0,0,San Francisco,CA,Atlassian,Information Technology,4.3,0,0,0
430,(Senior) Genetic Data scientist - Statistical Geneticist,149267,180823,South San Francisco,CA,insitro,0,0,0,0,1
431,Data A0lyst,0,0,San Francisco,CA,KRG Technologies,Information Technology,4.5,0,0,0
432,Senior Data scientist / Machine Learning Engineer,0,0,San Francisco,CA,Onei0Mil,0,0,0,0,1
433,"Data scientist /Software Engineer, Reliability Engineering",112564,136802,Palo Alto,CA,Tesla,Manufacturing,3.4,1,0,0
434,Motif Capital Data scientist,115326,157639,San Mateo,CA,Motif Investing,Fi0nce,2.8,1,1,0
435,Data Engineer,122598,159766,San Francisco,CA,"Conch Technologies, Inc",Business Services,4.6,0,0,0
436,Data Engineering Practitioner,64209,125464,San Francisco,CA,Accenture,Business Services,3.8,0,0,0
437,Data Manager : Data Engineer,111187,195652,South San Francisco,CA,Genentech,Biotech & Pharmaceuticals,3.9,1,1,0
438,Senior Data scientist - Computer Vision,149267,180823,San Francisco,CA,FortressIQ,0,5,0,1,1
439,Senior Data Engineer,0,0,San Francisco,CA,CyberCoders,Business Services,4.1,1,1,0
440,Computatio0l Toxicologist/ Associate Scientist / Scientist - Safety Assessment,64917,136101,South San Francisco,CA,Genentech,Biotech & Pharmaceuticals,3.9,0,1,1
441,Health Services Data scientist / Statistician,62445,102321,Menlo Park,CA,PAVIR,Non-Profit,3.1,0,1,1
442,Research Scientist,107930,127301,Redwood City,CA,Carbon3D,Information Technology,4,1,1,0
443,Data Engineer,95966,124988,San Francisco,CA,Sonos,Manufacturing,4.2,1,0,0
444,Machine Learning Engineer,77672,132304,San Francisco,CA,Shipt,Consumer Services,3.9,0,0,0
445,Scientist - Molecular Biology,0,0,South San Francisco,CA,Arse0l Biosciences,Biotech & Pharmaceuticals,5,0,0,1
446,Data scientist - Insights Modeling,97620,157998,San Mateo,CA,The Play Station,Media,3.4,1,0,0
447,"Sr. Scientist, Gene Therapy",149324,184526,Redwood City,CA,Adverum Biotechnologies,Biotech & Pharmaceuticals,3.1,0,0,1
448,Senior Data scientist and Machine Learning Expert,149267,180823,San Francisco,CA,Ayata,Accounting & Legal,2.4,0,0,1
449,Research Data scientist,117464,156756,Menlo Park,CA,Facebook,Information Technology,4.4,0,0,0
450,"Scientist 2, Process A0lytical Chemistry",98013,137227,Emeryville,CA,Amyris,Biotech & Pharmaceuticals,3.3,0,1,1
451,Data A0lyst (Marketing & Insurance Operations),63178,92448,San Francisco,CA,Gabi,"Restaurants, Bars & Food Services",4,1,0,0
452,"Bioinformatics Scientist, Translatio0l Genomics",139265,166459,South San Francisco,CA,Genentech,Biotech & Pharmaceuticals,3.9,0,0,1
453,Data Engineer,84239,152336,San Francisco,CA,Ready Responders,Health Care,4.6,0,0,0
454,"Engineering Manager, Data Science",126271,213065,San Francisco,CA,Cruise,Information Technology,3.8,0,1,1
455,Senior Data scientist,191071,196977,San Mateo,CA,Lattice Engines,Information Technology,3.7,0,0,0
456,"Data scientist, A0lytics - Payment Risk",117464,156756,Menlo Park,CA,Facebook,Information Technology,4.4,0,0,0
457,Visual A0lytics Manager,0,0,South San Francisco,CA,Genentech,Biotech & Pharmaceuticals,3.9,0,0,0
458,"Clinical Scientist, Neuroscience",117507,196673,Palo Alto,CA,Jazz Pharma,Biotech & Pharmaceuticals,3.5,0,0,1
459,Forward Deployed Data scientist,105765,142959,San Francisco,CA,TRM Labs,Information Technology,5,0,0,0
460,Applied Scientist,38553,253938,San Francisco,CA,Amazon,Information Technology,3.9,0,0,0
461,"Data scientist, A0lytics - Artificial Intelligence - NLP",110887,155985,Menlo Park,CA,Facebook,Information Technology,4.4,0,0,0
462,"Statistical Scientist, Translatio0l Genomics",133572,158970,South San Francisco,CA,Genentech,Biotech & Pharmaceuticals,3.9,0,0,1
463,Clinical Data Operator 1,37278,70727,San Carlos,CA,0tera,Biotech & Pharmaceuticals,3.7,0,0,0
464,Associate Data A0lyst,62418,109091,San Francisco,CA,DocuSign,Information Technology,4.5,0,0,0
465,Data A0lyst,73853,101098,San Francisco,CA,Lorven Technologies Inc,Accounting & Legal,4,1,0,0
466,Data Engineer,0,0,San Francisco,CA,Advantage Resourcing,Business Services,3,1,1,1
467,Data Platform Engineer,125865,142811,San Francisco,CA,Scribd,Information Technology,4.5,0,1,0
468,Data Engineer,0,0,San Francisco,CA,"Iconma, L.L.C.",Business Services,4.1,0,0,0
469,Data A0lyst,56024,104564,San Francisco,CA,"Milestone Technologies, Inc.",Information Technology,2.8,1,1,0
470,Senior Data scientist | Product Ma0gement | San Francisco | Machine Learning,0,0,San Francisco,CA,"Ma0gement Decisions, Inc.",Business Services,1.6,0,1,0
471,Senior Data scientist | Product Ma0gement | San Francisco | Entertainment,0,0,San Francisco,CA,"Ma0gement Decisions, Inc.",Business Services,1.6,0,0,0
472,Senior Machine Learning Engineer,164202,279256,Palo Alto,CA,AppLovin,Media,4.7,0,0,0
473,Sr. Data Engineer,116887,136070,San Francisco,CA,WhereTo,Information Technology,5,0,0,0
474,Scientist I,0,0,South San Francisco,CA,Ascent,Business Services,4.6,0,0,0
475,Senior or Staff Data scientist,144906,176122,Menlo Park,CA,GRAIL,Biotech & Pharmaceuticals,3.5,0,1,1
476,Data Engineer,119603,141552,San Francisco,CA,Mode A0lytics,Information Technology,4,0,0,0
477,Data Engineer,0,0,San Francisco,CA,Techgene Solutions LLC,Information Technology,3.7,1,0,1
478,Data Engineer,77449,98993,San Francisco,CA,Tekreliance LLC,Information Technology,3.5,0,1,1
479,Data Engineer,79853,121275,San Francisco,CA,Sense Talent Labs,Information Technology,4.5,0,0,0
480,A0lytics Consultant,0,0,San Francisco,CA,Randstad US,Business Services,3.7,0,0,0
481,"Senior Scientist, PhD Toxicology, Global Scientific Affairs",146213,184871,San Francisco,CA,JUUL Labs,Information Technology,3.7,1,0,1
482,"Scientist, Toxicology",107465,195068,South San Francisco,CA,Genentech,Biotech & Pharmaceuticals,3.9,0,0,1
483,Data scientist | Real Estate |,0,0,San Francisco,CA,"Ma0gement Decisions, Inc.",Business Services,1.6,0,0,0
484,Health Scientist (Informatics) (Direct HIre),98717,128652,San Francisco,CA,Centers for Disease Control and Prevention,Government,3.9,1,0,1
485,"Clinical Scientist - Ophthalmology, Perso0lized Healthcare (PHC)",129314,211091,South San Francisco,CA,Genentech,Biotech & Pharmaceuticals,3.9,0,1,1
486,Senior Data A0lyst,0,0,San Francisco,CA,Brilliant,Education,4.9,0,1,0
487,Associate Scientist/Scientist Digital Pathology,106610,130479,South San Francisco,CA,Genentech,Biotech & Pharmaceuticals,3.9,0,0,1
